reporting_date,uniqueContID,ProductID,platform_identifier,confirmation_platform,counterparty_1_lei,counterparty_1_ID,counterparty_1_country,counterparty_2_lei,counterparty_2_name,counterparty_2_country,counterparty_2_sector,counterparty_2_rating,asset_class,contract_type,product_name,instrument_type,underlying_asset_type,underlying_id,underlying_name,cfi_code,isin,trade_date,effective_date,maturity_date,termination_date, notional_amount_leg1 ,notional_currency_leg1, notional_amount_leg2 ,notional_currency_leg2, price ,price_currency,fixed_rate_leg1,fixed_rate_leg2,floating_rate_index_leg1,floating_rate_index_leg2,spread_leg1_bps,spread_leg2_bps,payment_frequency_leg1,payment_frequency_leg2,day_count_leg1,day_count_leg2,buyer_lei,seller_lei,payer_leg1,receiver_leg1,direction,position_side,quantity,unit_of_measure,cleared,central_counterparty_lei,clearing_timestamp,settlement_date,settlement_currency,settlement_type,valuation_timestamp,valuation_amount,valuation_currency,valuation_method,valuation_source,collateralisation_category,collateral_portfolio_indicator,collateral_portfolio_code, initial_margin_posted , initial_margin_received , variation_margin_posted , variation_margin_received , excess_collateral_posted , excess_collateral_received ,margin_currency,option_type,option_style,strike_price,strike_currency,option_premium,premium_currency,premium_payment_date,expiry_date,reference_entity_lei,reference_entity_name,reference_obligation,seniority,credit_event,restructuring_clause,master_agreement_type,master_agreement_version,netting_set_id,margin_agreement_id,beneficiary_lei,broker_lei,clearing_member_lei
31/5/25,99999990446,99990001,MTF,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,QGRW6NLXECFAIZONQI28,Counterparty 553 Investments,AU,Bank,BB,Foreign Exchange,Swap,Cross Currency Swap,OTC Derivative,Currency Pair,EUR/JPY,EUR/JPY,SFCXXX,,25/12/25,30/12/25,31/3/26,,"120,000,000",EUR,"97,722,199",JPY,1.24585,JPY,0.025026,,SONIA,SONIA,9.55,33.48,Quarterly,Monthly,ACT/365,ACT/365,254900F6KD0V3NHL4K90,QGRW6NLXECFAIZONQI28,QGRW6NLXECFAIZONQI28,254900F6KD0V3NHL4K90,Buy,Long,,,N,,,27/12/25,EUR,Cash,2025-12-27T19:00:00,"-7,845,056",EUR,Mark-to-Market,Market Data Vendor,Partially Collateralised,N,CSA-3371,"1,881,315","15,061","7,845,056", -   ,"115,204","245,420",EUR,,,,,,,,,,,,,,,GMRA,,NS-150,MA-236,,,
31/5/25,99999990447,99990001,SEF,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,5MOXBA0QUU7CT7KSC496,Counterparty 654 Bank,JP,Fund,AA,Commodity,Swap,Commodity Swap,OTC Derivative,Commodity,NATURAL_GAS,Natural Gas,SCXXXX,,24/9/25,29/9/25,29/9/26,,"38,000,000",CNH,,,25.3586,CNH,,,,,,,At Maturity,,ACT/360,,5MOXBA0QUU7CT7KSC496,5493001KJTIIGC8Y1R12,5MOXBA0QUU7CT7KSC496,5493001KJTIIGC8Y1R12,Sell,Short,130115,Metric Tonnes,Y,CMEGUS33XXX,2025-09-24T03:00:00,26/9/25,CNH,Cash,2025-09-26T19:00:00,"2,290,029",CNH,Mark-to-Market,Counterparty Statement,Partially Collateralised,Y,CSA-7395,"179,238","729,366","723,327","289,202","304,400","125,436",CNH,,,,,,,,,,,,,,,None,2018,NS-154,MA-212,,,NTGS24VY860N5FP28411
31/5/25,99999990448,99990001,Bilateral,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,SVHKUYJKJA8NR0QRIY25,Counterparty 314 Holdings,JP,Asset Manager,AA,Equity,Swap,Equity Swap,OTC Derivative,Single Name Equity,DBS,DBS SP Equity,SESXXX,US3038176015,31/1/25,5/2/25,6/8/25,,"140,000,000",HKD,,,249.9839,HKD,,,,,,,At Maturity,,30/360,,SVHKUYJKJA8NR0QRIY25,254900F6KD0V3NHL4K90,SVHKUYJKJA8NR0QRIY25,SVHKUYJKJA8NR0QRIY25,Sell,Short,399784,Shares,N,,,2/2/25,HKD,Cash,2025-01-31T19:00:00,"-10,870,504",HKD,Mark-to-Market,Internal Model,One-way CSA,Y,CSA-5625,"2,914,870","2,035,923","10,870,504", -   ,"834,175","244,188",HKD,,,,,,,,,,,,,,,ISDA,,NS-101,MA-215,,,
31/5/25,99999990449,99990001,Bilateral,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,96SQRN5IHML1550N9O19,Counterparty 832 Holdings,GB,Sovereign,AA,Foreign Exchange,Option,FX Option,OTC Derivative,Currency Pair,GBP/USD,GBP/USD,SFCXXX,,9/2/25,9/2/25,9/2/28,,"1,900,000,000",GBP,,,1.283994,USD,,,,,,,Annual,,ACT/360,,96SQRN5IHML1550N9O19,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,96SQRN5IHML1550N9O19,Sell,Short,,,N,,,10/2/25,GBP,Physical,2025-02-11T19:00:00,"-51,847,165",GBP,Mark-to-Market,Market Data Vendor,Partially Collateralised,N,CSA-2465,"43,967,468","29,218,981","6,709,908", -   ,"10,511,460","10,762,142",GBP,Call,Bermudan,0.947362,USD,9077612.42,GBP,11/2/25,25/11/27,,,,,,,ISDA,1992,NS-157,MA-252,96SQRN5IHML1550N9O19,7H2BTLPI5U789FF8UK13,
31/5/25,99999990450,99990001,SEF,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,EOZKJM8BEN2CLB9FTA19,Counterparty 986 Capital,JP,Sovereign,AA,Foreign Exchange,Swap,FX Swap,OTC Derivative,Currency Pair,USD/JPY,USD/JPY,SFCXXX,,19/7/25,24/7/25,22/1/26,,"50,000,000",USD,"63,806,912",JPY,1.49159,JPY,,,,,,,Annual,Semi-Annual,ACT/360,,EOZKJM8BEN2CLB9FTA19,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,EOZKJM8BEN2CLB9FTA19,Sell,Short,,,Y,CMEGUS33XXX,2025-07-19T01:00:00,20/7/25,USD,Cash,2025-07-22T19:00:00,"-3,611,475",USD,Mark-to-Market,Counterparty Statement,Fully Collateralised,Y,CSA-7420,"1,069,506","1,433,887","3,611,475","896,046","70,806","188,597",USD,,,,,,,,,,,,,,,GMRA,1992,NS-105,MA-245,EOZKJM8BEN2CLB9FTA19,,JSA4TFMV00VPPDOYO756
31/5/25,99999990451,99990001,Bilateral,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,ZXABOQXX6SYSKDG6GB27,Counterparty 318 Bank,SG,Asset Manager,BB,Interest Rate,Swap,Interest Rate Swap,OTC Derivative,Interest Rate,SOFR,SOFR,SRXXXX,,3/1/25,3/1/25,2/1/32,,"50,000,000",USD,,,0.055728,USD,0.055728,,SOFR,EURIBOR,240.71,-14,Monthly,Semi-Annual,ACT/365,30/360,254900F6KD0V3NHL4K90,ZXABOQXX6SYSKDG6GB27,254900F6KD0V3NHL4K90,ZXABOQXX6SYSKDG6GB27,Buy,Long,,,N,,,5/1/25,USD,Cash,2025-01-03T19:00:00,"-880,937",USD,Mark-to-Market,Counterparty Statement,Uncollateralised,N,CSA-6735,"1,355,410","709,741","880,937", -   ,"152,505","97,900",USD,,,,,,,,,,,,,,,GMRA,,NS-158,MA-258,,BOYVOS5YSFQSJ4H2SV37,
31/5/25,99999990452,99990001,MTF,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,N0FCB7KQUD7HQ1T2CJ35,Counterparty 528 Pte Ltd,IN,Broker Dealer,AA,Foreign Exchange,Swap,FX Swap,OTC Derivative,Currency Pair,HKD/USD,HKD/USD,SFCXXX,,15/8/25,17/8/25,15/2/26,,"12,000,000",HKD,"10,849,245",USD,1.39289,USD,,,,,,,At Maturity,Semi-Annual,ACT/365,,254900F6KD0V3NHL4K90,N0FCB7KQUD7HQ1T2CJ35,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Buy,Short,,,Y,LCHLGB2LXXX,2025-08-15T06:00:00,17/8/25,HKD,Cash,2025-08-15T19:00:00,"-598,642",HKD,Mark-to-Market,Counterparty Statement,Fully Collateralised,Y,CSA-3543,"267,481","162,038","598,642", -   ,"42,742","105,934",HKD,,,,,,,,,,,,,,,None,2002,NS-132,MA-227,,,GB8K1W1GIDYSYR04YQ69
31/5/25,99999990453,99990001,SEF,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,QP7JUVJAPL80VH8H7C54,Counterparty 290 Holdings,HK,Asset Manager,B,Foreign Exchange,Forward,NDF,OTC Derivative,Currency Pair,HKD/GBP,HKD/GBP,FFCXXX,,17/4/25,17/4/25,16/4/30,,"2,000,000",HKD,," 2,499,042 ", 1.24952 ,GBP,,,,,,,At Maturity,,ACT/360,,5493001KJTIIGC8Y1R12,QP7JUVJAPL80VH8H7C54,QP7JUVJAPL80VH8H7C54,QP7JUVJAPL80VH8H7C54,Buy,Short,,,N,,,18/4/25,HKD,Physical,2025-04-17T19:00:00,"-87,361",HKD,Mark-to-Model,Internal Model,Fully Collateralised,Y,CSA-2907,"54,075","17,371","87,361", -   ,"15,434","18,515",HKD,,,,,,,,,,,,,,,GMRA,2018,NS-126,MA-231,,,
31/5/25,99999990454,99990001,MTF,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,YL0OK4NKQO5CMFCU0Z51,Counterparty 799 Pte Ltd,AU,Fund,B,Foreign Exchange,Swap,Cross Currency Swap,OTC Derivative,Currency Pair,USD/JPY,USD/JPY,SFCXXX,,17/5/25,17/5/25,17/5/27,,"170,000,000",USD,"188,073,401",JPY,1.369129,JPY,0.051261,,EURIBOR,EURIBOR,193.2,114.19,Semi-Annual,Monthly,ACT/365,ACT/365,YL0OK4NKQO5CMFCU0Z51,5493001KJTIIGC8Y1R12,YL0OK4NKQO5CMFCU0Z51,5493001KJTIIGC8Y1R12,Sell,Short,,,Y,CMEGUS33XXX,2025-05-17T05:00:00,19/5/25,USD,Physical,2025-05-18T19:00:00,"-12,691,701",USD,Mark-to-Market,Internal Model,Uncollateralised,N,CSA-9386,"1,806,535","3,676,983","12,691,701", -   ,"907,446","1,007,171",USD,,,,,,,,,,,,,,,GMRA,,NS-114,MA-230,,19J0HEGS3YKB2NQ38439,
31/5/25,99999990455,99990001,MTF,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,O9MCHT9X46GZX1A77D96,Counterparty 911 Capital,US,Corporate,A,Interest Rate,Option,Floor,OTC Derivative,Interest Rate,HIBOR,HIBOR,SRXXXX,,6/2/25,6/2/25,6/2/26,,"300,000,000",HKD,,,0.013155,HKD,0.013155,0.015327,BBSW,,63.26,,Quarterly,,30/360,,O9MCHT9X46GZX1A77D96,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Sell,Short,,,N,,,8/2/25,HKD,Cash,2025-02-08T19:00:00,"-13,558,558",HKD,Mark-to-Market,Internal Model,One-way CSA,Y,CSA-3643,"7,275,236","7,510,489","13,558,558", -   ,"1,906,946","2,429,493",HKD,Call,Bermudan,37.2943,HKD,4340657.11,HKD,8/2/25,21/1/26,,,,,,,ISDA,2002,NS-123,MA-244,,,
31/5/25,99999990456,99990001,Bilateral,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,MZ5E0DPP6TE473ZAJ673,Counterparty 417 Holdings,SG,Corporate,AA,Interest Rate,Swap,Overnight Index Swap,OTC Derivative,Interest Rate,EURIBOR,EURIBOR,SRXXXX,,9/1/25,14/1/25,14/1/26,,"5,000,000",SGD,,,0.032548,SGD,0.032548,0.035693,BBSW,,23,,At Maturity,,ACT/360,,5493001KJTIIGC8Y1R12,MZ5E0DPP6TE473ZAJ673,5493001KJTIIGC8Y1R12,MZ5E0DPP6TE473ZAJ673,Buy,Long,,,Y,LCHLGB2LXXX,2025-01-09T01:00:00,11/1/25,SGD,Cash,2025-01-11T19:00:00,"81,390",SGD,Mark-to-Model,Internal Model,Fully Collateralised,N,CSA-6039,"81,007","135,856", -   ,"99,554","25,190","20,135",SGD,,,,,,,,,,,,,,,ISDA,,NS-134,MA-241,,,FV1KODY59BERY5CFRE29
31/5/25,99999990457,99990001,MTF,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,230B0MVEP09D1X4SE085,Counterparty 661 Capital,HK,Broker Dealer,A,Interest Rate,Swap,Overnight Index Swap,OTC Derivative,Interest Rate,SOFR,SOFR,SRXXXX,,27/11/25,28/11/25,26/11/32,,"600,000,000",GBP,,,0.059137,GBP,0.059137,,SONIA,,16.43,,Quarterly,,ACT/360,,230B0MVEP09D1X4SE085,5493001KJTIIGC8Y1R12,230B0MVEP09D1X4SE085,230B0MVEP09D1X4SE085,Sell,Long,,,N,,,29/11/25,GBP,Physical,2025-11-28T19:00:00,"-4,522,879",GBP,Mark-to-Market,Market Data Vendor,Fully Collateralised,Y,CSA-3568,"12,860,559","16,005,526","4,522,879", -   ,"2,622,260","5,351,605",GBP,,,,,,,,,,,,,,,None,1992,NS-132,MA-246,,WY5DJH47LV98EZGAO262,
31/5/25,99999990458,99990001,SEF,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,G3A56NNFPITCK4XSLW15,Counterparty 167 Investments,JP,Fund,B,Equity,Option,Equity Option,OTC Derivative,Single Name Equity,Toyota,Toyota JP Equity,OESXXX,US0094703089,12/7/25,17/7/25,16/7/30,,"260,000,000",CNH,,,130.1343,CNH,,,,,,,Annual,,ACT/365,,G3A56NNFPITCK4XSLW15,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Sell,Short,137813,MMBtu,Y,LCHLGB2LXXX,2025-07-12T01:00:00,14/7/25,CNH,Physical,2025-07-14T19:00:00,"-15,982,812",CNH,Mark-to-Market,Market Data Vendor,Partially Collateralised,N,CSA-1350,"4,463,506","51,710","15,982,812", -   ,"969,077","612,214",CNH,Call,Bermudan,91.368,CNH,7402917.82,CNH,14/7/25,24/5/30,,,,,,,GMRA,,NS-124,MA-246,,,
31/5/25,99999990459,99990001,OTC,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,63U79CSGSBM0OT72QV23,Counterparty 241 Investments,FR,Corporate,BBB,Equity,Forward,Equity Forward,OTC Derivative,Single Name Equity,Toyota,Toyota JP Equity,SESXXX,US6229601973,4/3/25,5/3/25,3/3/35,,"1,000,000,000",EUR,,,121.091,EUR,,,,,,,Semi-Annual,,30/360,,5493001KJTIIGC8Y1R12,63U79CSGSBM0OT72QV23,5493001KJTIIGC8Y1R12,63U79CSGSBM0OT72QV23,Buy,Short,472991,Troy Ounces,Y,LCHLGB2LXXX,2025-03-04T04:00:00,5/3/25,EUR,Cash,2025-03-05T19:00:00,"67,151,263",EUR,Mark-to-Model,Counterparty Statement,One-way CSA,N,CSA-5568,"14,263,874","10,279,152", -   ,"15,115,637","9,559,609","2,355,470",EUR,,,,,,,,,,,,,,,GMRA,,NS-131,MA-217,,,MIIRY4N3F04UV2HIBT52
31/5/25,99999990460,99990001,Bilateral,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,A7471OFTH8PUCSDSSQ69,Counterparty 385 Bank,AU,Insurance,BBB,Foreign Exchange,Option,FX Option,OTC Derivative,Currency Pair,JPY/EUR,JPY/EUR,SFCXXX,,24/8/25,24/8/25,22/8/35,,"25,000,000",JPY,,,1.094358,EUR,,,,,,,Annual,,ACT/360,,254900F6KD0V3NHL4K90,A7471OFTH8PUCSDSSQ69,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Buy,Short,,,N,,,25/8/25,JPY,Cash,2025-08-26T19:00:00,"406,278",JPY,Mark-to-Model,Internal Model,Partially Collateralised,N,CSA-4401,"189,409","620,411", -   ,"406,278","197,780","29,845",JPY,Call,European,0.685138,EUR,804388.13,JPY,26/8/25,10/8/35,,,,,,,ISDA,2018,NS-143,MA-252,,4WBGMNLUZ24TZPF44E76,
31/5/25,99999990461,99990001,SEF,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,ZZXR52BUOZTRPQVSGI23,Counterparty 768 Investments,CN,Sovereign,A,Interest Rate,Option,Cap,OTC Derivative,Interest Rate,TONAR,TONAR,SRXXXX,,15/7/25,16/7/25,15/10/25,,"400,000,000",EUR,,,0.01272,EUR,0.01272,0.003973,BBSW,,126.77,,Annual,,ACT/360,,254900F6KD0V3NHL4K90,ZZXR52BUOZTRPQVSGI23,ZZXR52BUOZTRPQVSGI23,254900F6KD0V3NHL4K90,Buy,Short,,,Y,SGXASGSGXXX,2025-07-15T03:00:00,16/7/25,EUR,Cash,2025-07-15T19:00:00,"-9,257,573",EUR,Mark-to-Model,Counterparty Statement,One-way CSA,N,CSA-6931,"10,301,906","3,856,148","9,257,573", -   ,"1,125,771","2,991,074",EUR,Call,Bermudan,204.048,EUR,3837951.46,EUR,17/7/25,4/8/25,,,,,,,None,2018,NS-147,MA-226,,170FL42MPOPV1TJBF944,U2ZYF0LXD0SEANE8TE91
31/5/25,99999990462,99990001,Bilateral,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,E6L6HTNVNVQLV1I81A73,Counterparty 810 Holdings,AU,Fund,BB,Foreign Exchange,Forward,NDF,OTC Derivative,Currency Pair,SGD/EUR,SGD/EUR,FFCXXX,,14/2/25,15/2/25,15/2/28,,"450,000,000",SGD,," 520,127,100 ", 1.15584 ,EUR,,,,,,,Quarterly,,ACT/365,,E6L6HTNVNVQLV1I81A73,5493001KJTIIGC8Y1R12,5493001KJTIIGC8Y1R12,E6L6HTNVNVQLV1I81A73,Sell,Long,,,N,,,16/2/25,SGD,Physical,2025-02-16T19:00:00,"8,527,516",SGD,Mark-to-Model,Market Data Vendor,Fully Collateralised,Y,CSA-5100,"6,790,375","9,925,691", -   ,"8,527,516","1,221,594","3,752,665",SGD,,,,,,,,,,,,,,,ISDA,1992,NS-144,MA-220,,,
31/5/25,99999990463,99990001,OTC,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,GWD495PAVMBCPRNLKY28,Counterparty 125 Capital,CN,Broker Dealer,BB,Interest Rate,Swap,Overnight Index Swap,OTC Derivative,Interest Rate,EURIBOR,EURIBOR,SRXXXX,,16/12/25,18/12/25,17/12/30,,"100,000,000",EUR,,,0.052291,EUR,0.052291,,EURIBOR,,113.91,,Quarterly,,ACT/365,,5493001KJTIIGC8Y1R12,GWD495PAVMBCPRNLKY28,5493001KJTIIGC8Y1R12,5493001KJTIIGC8Y1R12,Buy,Short,,,N,,,18/12/25,EUR,Physical,2025-12-19T19:00:00,"5,348,819",EUR,Mark-to-Model,Market Data Vendor,Uncollateralised,Y,CSA-3165,"2,430,795","1,782,895", -   ,"415,042","34,556","341,401",EUR,,,,,,,,,,,,,,,None,2002,NS-102,MA-216,,E991X7SZB2SV0KUY3A36,
31/5/25,99999990464,99990001,Bilateral,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,SNBZQ8Q45MKCJTQRA440,Counterparty 750 Pte Ltd,GB,Sovereign,B,Foreign Exchange,Forward,FX Forward,OTC Derivative,Currency Pair,SGD/EUR,SGD/EUR,FFCXXX,,22/10/25,27/10/25,27/4/26,,"7,000,000",SGD,," 8,301,699 ", 1.18596 ,EUR,,,,,,,Semi-Annual,,ACT/360,,254900F6KD0V3NHL4K90,SNBZQ8Q45MKCJTQRA440,SNBZQ8Q45MKCJTQRA440,254900F6KD0V3NHL4K90,Buy,Long,,,N,,,23/10/25,SGD,Physical,2025-10-22T19:00:00,"123,675",SGD,Mark-to-Market,Counterparty Statement,Partially Collateralised,Y,CSA-7517,"203,783","15,123", -   ,"35,374","34,351","14,858",SGD,,,,,,,,,,,,,,,GMRA,,NS-153,MA-247,SNBZQ8Q45MKCJTQRA440,MAAEYF7OLFVKCD5SEY58,
31/5/25,99999990465,99990001,SEF,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,DZD13P5378KEQH8HCD68,Counterparty 264 Holdings,HK,Insurance,B,Foreign Exchange,Forward,FX Forward,OTC Derivative,Currency Pair,SGD/JPY,SGD/JPY,FFCXXX,,15/1/25,17/1/25,15/1/35,,"12,000,000",SGD,," 11,108,508 ", 0.92571 ,JPY,,,,,,,Quarterly,,ACT/360,,DZD13P5378KEQH8HCD68,254900F6KD0V3NHL4K90,DZD13P5378KEQH8HCD68,DZD13P5378KEQH8HCD68,Sell,Long,,,N,,,16/1/25,SGD,Cash,2025-01-15T19:00:00,"461,182",SGD,Mark-to-Model,Internal Model,Uncollateralised,N,CSA-9922,"194,167","133,331","107,967","461,182","20,892","94,503",SGD,,,,,,,,,,,,,,,ISDA,1992,NS-101,MA-209,,,
31/5/25,99999990466,99990001,Bilateral,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,2WM1SF1N7IVFG4JMDM54,Counterparty 619 Bank,GB,Corporate,AAA,Foreign Exchange,Forward,NDF,OTC Derivative,Currency Pair,GBP/CNH,GBP/CNH,FFCXXX,,16/2/25,21/2/25,21/2/26,,"18,000,000",GBP,," 11,943,306 ", 0.66352 ,CNH,,,,,,,Monthly,,30/360,,2WM1SF1N7IVFG4JMDM54,254900F6KD0V3NHL4K90,2WM1SF1N7IVFG4JMDM54,2WM1SF1N7IVFG4JMDM54,Sell,Short,,,N,,,18/2/25,GBP,Physical,2025-02-17T19:00:00,"153,762",GBP,Mark-to-Model,Internal Model,Fully Collateralised,Y,CSA-2396,"525,620","439,393","4,684","185,588","60,089","167,780",GBP,,,,,,,,,,,,,,,GMRA,2002,NS-152,MA-241,,,
31/5/25,99999990467,99990001,MTF,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,8071R0TGS4PWT19VM347,Counterparty 290 Capital,HK,Corporate,BBB,Interest Rate,Swap,Interest Rate Swap,OTC Derivative,Interest Rate,TONAR,TONAR,SRXXXX,,31/3/25,2/4/25,31/3/35,,"80,000,000",CNH,,,0.02587,CNH,0.02587,,EURIBOR,SOFR,17.37,-1.67,Annual,Monthly,30/360,ACT/360,254900F6KD0V3NHL4K90,8071R0TGS4PWT19VM347,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Buy,Short,,,N,,,2/4/25,CNH,Cash,2025-04-03T19:00:00,"2,004,316",CNH,Mark-to-Market,Counterparty Statement,Fully Collateralised,Y,CSA-7447,"1,775,037","72,318", -   ,"1,410,952","100,564","605,410",CNH,,,,,,,,,,,,,,,None,1992,NS-127,MA-211,,,
31/5/25,99999990468,99990001,OTC,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,ZDMB8DWF7NQMRN0PU177,Counterparty 162 Holdings,GB,Insurance,B,Foreign Exchange,Forward,NDF,OTC Derivative,Currency Pair,EUR/GBP,EUR/GBP,FFCXXX,,14/9/25,19/9/25,19/9/27,,"450,000,000",EUR,," 520,433,100 ", 1.15652 ,GBP,,,,,,,Semi-Annual,,ACT/360,,254900F6KD0V3NHL4K90,ZDMB8DWF7NQMRN0PU177,254900F6KD0V3NHL4K90,ZDMB8DWF7NQMRN0PU177,Buy,Short,,,Y,SGXASGSGXXX,2025-09-14T05:00:00,16/9/25,EUR,Physical,2025-09-17T19:00:00,"-29,207,643",EUR,Mark-to-Model,Market Data Vendor,Fully Collateralised,Y,CSA-3114,"7,246,540","10,060,058","29,207,643", -   ,"1,365,080","3,801,616",EUR,,,,,,,,,,,,,,,GMRA,2018,NS-160,MA-248,,,7JYI24NOGLV7GI93ZZ38
31/5/25,99999990469,99990001,OTC,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,E3GPXJ9TUQ3BUABW2Q97,Counterparty 440 Holdings,HK,Bank,AAA,Interest Rate,Option,Swaption,OTC Derivative,Interest Rate,SORA,SORA,SRXXXX,,24/1/25,29/1/25,28/1/32,,"20,000,000",CNH,,,0.009934,CNH,0.009934,,SOFR,,98.62,,Quarterly,,ACT/365,,254900F6KD0V3NHL4K90,E3GPXJ9TUQ3BUABW2Q97,E3GPXJ9TUQ3BUABW2Q97,254900F6KD0V3NHL4K90,Buy,Short,,,Y,CMEGUS33XXX,2025-01-24T07:00:00,26/1/25,CNH,Physical,2025-01-26T19:00:00,"-971,176",CNH,Mark-to-Market,Counterparty Statement,Uncollateralised,Y,CSA-8387,"363,989","324,395","971,176","51,019","56,357","97,491",CNH,Put,European,229.7934,CNH,21553.52,CNH,26/1/25,22/12/31,,,,,,,ISDA,1992,NS-150,MA-251,,,GS3OFK6PU7QS9AGI3419
31/5/25,99999990470,99990001,MTF,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,CZQGYU9SCJP30QUI0U81,Counterparty 563 Bank,FR,Bank,AAA,Foreign Exchange,Swap,FX Swap,OTC Derivative,Currency Pair,AUD/GBP,AUD/GBP,SFCXXX,,27/9/25,27/9/25,27/9/26,,"28,000,000",AUD,"19,057,462",GBP,1.038067,GBP,,,,,,,Annual,At Maturity,30/360,,5493001KJTIIGC8Y1R12,CZQGYU9SCJP30QUI0U81,5493001KJTIIGC8Y1R12,CZQGYU9SCJP30QUI0U81,Buy,Short,,,Y,LCHLGB2LXXX,2025-09-27T07:00:00,28/9/25,AUD,Physical,2025-09-30T19:00:00,"757,691",AUD,Mark-to-Market,Internal Model,Fully Collateralised,N,CSA-2132,"100,904","441,572", -   ,"757,691","97,551","273,805",AUD,,,,,,,,,,,,,,,ISDA,1992,NS-128,MA-200,,,
31/5/25,99999990471,99990001,SEF,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,KTJ90NV8PTKYM985RU54,Counterparty 723 Pte Ltd,CN,Bank,AAA,Equity,Swap,Equity Swap,OTC Derivative,Single Name Equity,Toyota,Toyota JP Equity,SESXXX,US6266804603,29/1/25,30/1/25,30/1/27,,"340,000,000",AUD,,,229.3622,AUD,,,,,,,At Maturity,,ACT/360,,KTJ90NV8PTKYM985RU54,5493001KJTIIGC8Y1R12,KTJ90NV8PTKYM985RU54,KTJ90NV8PTKYM985RU54,Sell,Long,11224,Shares,Y,LCHLGB2LXXX,2025-01-29T01:00:00,30/1/25,AUD,Physical,2025-01-31T19:00:00,"-7,307,089",AUD,Mark-to-Model,Internal Model,Uncollateralised,N,CSA-5673,"189,218","6,489,702","7,307,089", -   ,"2,937,816","3,279,035",AUD,,,,,,,,,,,,,,,None,2018,NS-128,MA-220,,,K6RV7T84RQCCL0L97Z54
31/5/25,99999990472,99990001,MTF,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,WX06B9R1AAGV9HINYJ44,Counterparty 820 Bank,CN,Insurance,AAA,Commodity,Swap,Commodity Swap,OTC Derivative,Commodity,NATURAL_GAS,Natural Gas,SCXXXX,,1/6/25,3/6/25,1/6/35,,"19,000,000",EUR,,,226.1432,EUR,,,,,,,Annual,,ACT/365,,WX06B9R1AAGV9HINYJ44,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,WX06B9R1AAGV9HINYJ44,Sell,Short,291120,Barrels,N,,,2/6/25,EUR,Physical,2025-06-01T19:00:00,"1,228,608",EUR,Mark-to-Model,Market Data Vendor,One-way CSA,N,CSA-6852,"175,711","153,510", -   ,"1,228,608","65,939","63,054",EUR,,,,,,,,,,,,,,,GMRA,2018,NS-160,MA-224,,DC0PR3TF6AQICJKMAU82,
